time (UTC),sea_surface_height_above_sea_level_geoid_mhhw (m),z (m),timestamp
2019-02-11 20:00:00+00:00,1.0942,0.0,1549915200.0
2019-02-11 21:00:00+00:00,1.0942,0.0,1549918800.0
2019-02-11 22:00:00+00:00,1.0942,0.0,1549922400.0
2019-02-11 23:00:00+00:00,1.0942,0.0,1549926000.0
2019-02-12 01:00:00+00:00,1.0942,0.0,1549933200.0
2019-02-12 02:00:00+00:00,1.0942,0.0,1549936800.0
2019-02-12 03:00:00+00:00,1.0942,0.0,1549940400.0
2019-02-12 04:00:00+00:00,1.0942,0.0,1549944000.0
2019-02-12 05:00:00+00:00,1.0942,0.0,1549947600.0
2019-02-12 06:00:00+00:00,1.0942,0.0,1549951200.0
2019-02-12 07:00:00+00:00,1.0942,0.0,1549954800.0
2019-02-12 08:00:00+00:00,1.0942,0.0,1549958400.0
2019-02-12 09:00:00+00:00,1.0942,0.0,1549962000.0
2019-02-12 10:00:00+00:00,1.0942,0.0,1549965600.0
2019-02-12 11:00:00+00:00,1.0942,0.0,1549969200.0
2019-02-12 12:00:00+00:00,1.0942,0.0,1549972800.0
2019-02-12 13:00:00+00:00,1.0942,0.0,1549976400.0
2019-02-12 14:00:00+00:00,1.0942,0.0,1549980000.0
2019-02-12 15:00:00+00:00,1.0942,0.0,1549983600.0
2019-02-12 16:00:00+00:00,1.0942,0.0,1549987200.0
2019-02-12 17:00:00+00:00,1.0942,0.0,1549990800.0
2019-02-12 18:00:00+00:00,1.0942,0.0,1549994400.0
2019-02-12 19:00:00+00:00,1.0942,0.0,1549998000.0
2019-02-12 20:00:00+00:00,1.0942,0.0,1550001600.0
2019-02-12 21:00:00+00:00,1.0942,0.0,1550005200.0
2019-02-12 22:00:00+00:00,1.0942,0.0,1550008800.0
2019-02-12 23:00:00+00:00,1.0942,0.0,1550012400.0
2019-02-13 00:00:00+00:00,1.0942,0.0,1550016000.0
2019-02-13 01:00:00+00:00,1.0942,0.0,1550019600.0
2019-02-13 02:00:00+00:00,1.0942,0.0,1550023200.0
2019-02-13 03:00:00+00:00,1.0942,0.0,1550026800.0
2019-02-13 04:00:00+00:00,1.0942,0.0,1550030400.0
2019-02-13 05:00:00+00:00,1.0942,0.0,1550034000.0
2019-02-13 06:00:00+00:00,1.0942,0.0,1550037600.0
2019-02-13 07:00:00+00:00,1.0942,0.0,1550041200.0
2019-02-13 08:00:00+00:00,1.0942,0.0,1550044800.0
2019-02-13 09:00:00+00:00,1.0942,0.0,1550048400.0
2019-02-13 10:00:00+00:00,1.0942,0.0,1550052000.0
2019-02-13 11:00:00+00:00,1.0942,0.0,1550055600.0
2019-02-13 12:00:00+00:00,1.0942,0.0,1550059200.0
2019-02-13 13:00:00+00:00,1.0942,0.0,1550062800.0
2019-02-13 14:00:00+00:00,1.0942,0.0,1550066400.0
2019-02-13 15:00:00+00:00,1.0942,0.0,1550070000.0
2019-02-13 16:00:00+00:00,1.0942,0.0,1550073600.0
2019-02-13 17:00:00+00:00,1.0942,0.0,1550077200.0
2019-02-13 18:00:00+00:00,1.0942,0.0,1550080800.0
2019-02-13 19:00:00+00:00,1.0942,0.0,1550084400.0
2019-02-13 20:00:00+00:00,1.0942,0.0,1550088000.0
2019-02-13 22:00:00+00:00,1.0942,0.0,1550095200.0
2019-02-13 23:00:00+00:00,1.0942,0.0,1550098800.0
2019-02-14 00:00:00+00:00,1.0942,0.0,1550102400.0
2019-02-14 01:00:00+00:00,1.0942,0.0,1550106000.0
2019-02-14 02:00:00+00:00,1.0942,0.0,1550109600.0
2019-02-14 03:00:00+00:00,1.0942,0.0,1550113200.0
2019-02-14 04:00:00+00:00,1.0942,0.0,1550116800.0
2019-02-14 05:00:00+00:00,1.0942,0.0,1550120400.0
2019-02-14 06:00:00+00:00,1.0942,0.0,1550124000.0
2019-02-14 07:00:00+00:00,1.0942,0.0,1550127600.0
2019-02-14 08:00:00+00:00,1.0942,0.0,1550131200.0
2019-02-14 09:00:00+00:00,1.0942,0.0,1550134800.0
2019-02-14 10:00:00+00:00,1.0942,0.0,1550138400.0
2019-02-14 11:00:00+00:00,1.0942,0.0,1550142000.0
2019-02-14 12:00:00+00:00,1.0942,0.0,1550145600.0
2019-02-14 13:00:00+00:00,1.0942,0.0,1550149200.0
2019-02-14 14:00:00+00:00,1.0942,0.0,1550152800.0
2019-02-14 15:00:00+00:00,1.0942,0.0,1550156400.0
2019-02-14 16:00:00+00:00,1.0942,0.0,1550160000.0
2019-02-14 17:00:00+00:00,1.0942,0.0,1550163600.0
2019-02-14 18:00:00+00:00,1.0942,0.0,1550167200.0
2019-02-14 19:00:00+00:00,1.0942,0.0,1550170800.0
2019-02-14 20:00:00+00:00,1.0942,0.0,1550174400.0
2019-02-14 21:00:00+00:00,1.0942,0.0,1550178000.0
2019-02-14 22:00:00+00:00,1.0942,0.0,1550181600.0
2019-02-14 23:00:00+00:00,1.0942,0.0,1550185200.0
2019-02-15 01:00:00+00:00,1.0942,0.0,1550192400.0
2019-02-15 02:00:00+00:00,1.0942,0.0,1550196000.0
2019-02-15 03:00:00+00:00,1.0942,0.0,1550199600.0
2019-02-15 04:00:00+00:00,1.0942,0.0,1550203200.0
2019-02-15 05:00:00+00:00,1.0942,0.0,1550206800.0
2019-02-15 06:00:00+00:00,1.0942,0.0,1550210400.0
2019-02-15 07:00:00+00:00,1.0942,0.0,1550214000.0
2019-02-15 08:00:00+00:00,1.0942,0.0,1550217600.0
2019-02-15 09:00:00+00:00,1.0942,0.0,1550221200.0
2019-02-15 10:00:00+00:00,1.0942,0.0,1550224800.0
2019-02-15 11:00:00+00:00,1.0942,0.0,1550228400.0
2019-02-15 12:00:00+00:00,1.0942,0.0,1550232000.0
2019-02-15 13:00:00+00:00,1.0942,0.0,1550235600.0
2019-02-15 14:00:00+00:00,1.0942,0.0,1550239200.0
2019-02-15 15:00:00+00:00,1.0942,0.0,1550242800.0
2019-02-15 16:00:00+00:00,1.0942,0.0,1550246400.0
2019-02-15 18:00:00+00:00,1.0942,0.0,1550253600.0
2019-02-15 19:00:00+00:00,1.0942,0.0,1550257200.0
2019-02-15 20:00:00+00:00,1.0942,0.0,1550260800.0
2019-02-15 21:00:00+00:00,1.0942,0.0,1550264400.0
2019-02-15 22:00:00+00:00,1.0942,0.0,1550268000.0
2019-02-15 23:00:00+00:00,1.0942,0.0,1550271600.0
2019-02-16 00:00:00+00:00,1.0942,0.0,1550275200.0
2019-02-16 01:00:00+00:00,1.0942,0.0,1550278800.0
2019-02-16 02:00:00+00:00,1.0942,0.0,1550282400.0
2019-02-16 03:00:00+00:00,1.0942,0.0,1550286000.0
2019-02-16 04:00:00+00:00,1.0942,0.0,1550289600.0
2019-02-16 05:00:00+00:00,1.0942,0.0,1550293200.0
2019-02-16 06:00:00+00:00,1.0942,0.0,1550296800.0
2019-02-16 07:00:00+00:00,1.0942,0.0,1550300400.0
2019-02-16 08:00:00+00:00,1.0942,0.0,1550304000.0
2019-02-16 09:00:00+00:00,1.0942,0.0,1550307600.0
2019-02-16 10:00:00+00:00,1.0942,0.0,1550311200.0
2019-02-16 11:00:00+00:00,1.0942,0.0,1550314800.0
2019-02-16 12:00:00+00:00,1.0942,0.0,1550318400.0
2019-02-16 13:00:00+00:00,1.0942,0.0,1550322000.0
2019-02-16 14:00:00+00:00,1.0942,0.0,1550325600.0
2019-02-16 15:00:00+00:00,1.0942,0.0,1550329200.0
2019-02-16 17:00:00+00:00,1.0942,0.0,1550336400.0
2019-02-16 18:00:00+00:00,1.0942,0.0,1550340000.0
2019-02-16 19:00:00+00:00,1.0942,0.0,1550343600.0
2019-02-16 20:00:00+00:00,1.0942,0.0,1550347200.0
2019-02-16 21:00:00+00:00,1.0942,0.0,1550350800.0
2019-02-16 22:00:00+00:00,1.0942,0.0,1550354400.0
2019-02-16 23:00:00+00:00,1.0942,0.0,1550358000.0
2019-02-17 00:00:00+00:00,1.0942,0.0,1550361600.0
2019-02-17 01:00:00+00:00,1.0942,0.0,1550365200.0
2019-02-17 02:00:00+00:00,1.0942,0.0,1550368800.0
2019-02-17 03:00:00+00:00,1.0942,0.0,1550372400.0
2019-02-17 04:00:00+00:00,1.0942,0.0,1550376000.0
2019-02-17 05:00:00+00:00,1.0942,0.0,1550379600.0
2019-02-17 06:00:00+00:00,1.0942,0.0,1550383200.0
2019-02-17 07:00:00+00:00,1.0942,0.0,1550386800.0
2019-02-17 08:00:00+00:00,1.0942,0.0,1550390400.0
2019-02-17 09:00:00+00:00,1.0942,0.0,1550394000.0
2019-02-17 10:00:00+00:00,1.0942,0.0,1550397600.0
2019-02-17 11:00:00+00:00,1.0942,0.0,1550401200.0
2019-02-17 12:00:00+00:00,1.0942,0.0,1550404800.0
2019-02-17 13:00:00+00:00,1.0942,0.0,1550408400.0
2019-02-17 14:00:00+00:00,1.0942,0.0,1550412000.0
2019-02-17 15:00:00+00:00,1.0942,0.0,1550415600.0
2019-02-17 16:00:00+00:00,1.0942,0.0,1550419200.0
2019-02-17 17:00:00+00:00,1.0942,0.0,1550422800.0
2019-02-17 18:00:00+00:00,1.0942,0.0,1550426400.0
2019-02-17 19:00:00+00:00,1.0942,0.0,1550430000.0
2019-02-17 20:00:00+00:00,1.0942,0.0,1550433600.0
2019-02-17 21:00:00+00:00,1.0942,0.0,1550437200.0
2019-02-17 22:00:00+00:00,1.0942,0.0,1550440800.0
2019-02-17 23:00:00+00:00,1.0942,0.0,1550444400.0
2019-02-18 00:00:00+00:00,1.0942,0.0,1550448000.0
2019-02-18 01:00:00+00:00,1.0942,0.0,1550451600.0
2019-02-18 02:00:00+00:00,1.0942,0.0,1550455200.0
2019-02-18 03:00:00+00:00,1.0942,0.0,1550458800.0
2019-02-18 04:00:00+00:00,1.0942,0.0,1550462400.0
2019-02-18 05:00:00+00:00,1.0942,0.0,1550466000.0
2019-02-18 06:00:00+00:00,1.0942,0.0,1550469600.0
2019-02-18 07:00:00+00:00,1.0942,0.0,1550473200.0
2019-02-18 08:00:00+00:00,1.0942,0.0,1550476800.0
2019-02-18 09:00:00+00:00,1.0942,0.0,1550480400.0
2019-02-18 10:00:00+00:00,1.0942,0.0,1550484000.0
2019-02-18 11:00:00+00:00,1.0942,0.0,1550487600.0
2019-02-18 12:00:00+00:00,1.0942,0.0,1550491200.0
2019-02-18 14:00:00+00:00,1.0942,0.0,1550498400.0
2019-02-18 15:00:00+00:00,1.0942,0.0,1550502000.0
2019-02-18 16:00:00+00:00,1.0942,0.0,1550505600.0
2019-02-18 17:00:00+00:00,1.0942,0.0,1550509200.0
2019-02-18 18:00:00+00:00,1.0942,0.0,1550512800.0
2019-02-18 19:00:00+00:00,1.0942,0.0,1550516400.0
2019-02-18 20:00:00+00:00,1.0942,0.0,1550520000.0
2019-02-18 21:00:00+00:00,1.0942,0.0,1550523600.0
2019-02-18 22:00:00+00:00,1.0942,0.0,1550527200.0
2019-02-18 23:00:00+00:00,1.0942,0.0,1550530800.0
2019-02-19 01:00:00+00:00,1.0942,0.0,1550538000.0
2019-02-19 02:00:00+00:00,1.0942,0.0,1550541600.0
2019-02-19 03:00:00+00:00,1.0942,0.0,1550545200.0
2019-02-19 04:00:00+00:00,1.0942,0.0,1550548800.0
2019-02-19 05:00:00+00:00,1.0942,0.0,1550552400.0
2019-02-19 06:00:00+00:00,1.0942,0.0,1550556000.0
2019-02-19 07:00:00+00:00,1.0942,0.0,1550559600.0
2019-02-19 08:00:00+00:00,1.0942,0.0,1550563200.0
2019-02-19 09:00:00+00:00,1.0942,0.0,1550566800.0
2019-02-19 10:00:00+00:00,1.0942,0.0,1550570400.0
2019-02-19 11:00:00+00:00,1.0942,0.0,1550574000.0
2019-02-19 12:00:00+00:00,1.0942,0.0,1550577600.0
2019-02-19 13:00:00+00:00,1.0942,0.0,1550581200.0
2019-02-19 14:00:00+00:00,1.0942,0.0,1550584800.0
2019-02-19 15:00:00+00:00,1.0942,0.0,1550588400.0
2019-02-19 16:00:00+00:00,1.0942,0.0,1550592000.0
2019-02-19 17:00:00+00:00,1.0942,0.0,1550595600.0
2019-02-19 18:00:00+00:00,1.0942,0.0,1550599200.0
2019-02-19 19:00:00+00:00,1.0942,0.0,1550602800.0
2019-02-19 20:00:00+00:00,1.0942,0.0,1550606400.0
2019-02-19 21:00:00+00:00,1.0942,0.0,1550610000.0
2019-02-19 22:00:00+00:00,1.0942,0.0,1550613600.0
2019-02-19 23:00:00+00:00,1.0942,0.0,1550617200.0
2019-02-20 00:00:00+00:00,1.0942,0.0,1550620800.0
2019-02-20 01:00:00+00:00,1.0942,0.0,1550624400.0
2019-02-20 02:00:00+00:00,1.0942,0.0,1550628000.0
2019-02-20 03:00:00+00:00,1.0942,0.0,1550631600.0
2019-02-20 04:00:00+00:00,1.0942,0.0,1550635200.0
2019-02-20 06:00:00+00:00,1.0942,0.0,1550642400.0
2019-02-20 07:00:00+00:00,1.0942,0.0,1550646000.0
2019-02-20 08:00:00+00:00,1.0942,0.0,1550649600.0
2019-02-20 09:00:00+00:00,1.0942,0.0,1550653200.0
2019-02-20 10:00:00+00:00,1.0942,0.0,1550656800.0
2019-02-20 11:00:00+00:00,1.0942,0.0,1550660400.0
2019-02-20 12:00:00+00:00,1.0942,0.0,1550664000.0
2019-02-20 13:00:00+00:00,1.0942,0.0,1550667600.0
2019-02-20 14:00:00+00:00,1.0942,0.0,1550671200.0
2019-02-20 16:00:00+00:00,1.0942,0.0,1550678400.0
2019-02-20 17:00:00+00:00,1.0942,0.0,1550682000.0
2019-02-20 18:00:00+00:00,1.0942,0.0,1550685600.0
2019-02-20 19:00:00+00:00,1.0942,0.0,1550689200.0
2019-02-20 20:00:00+00:00,1.0942,0.0,1550692800.0
2019-02-20 21:00:00+00:00,1.0942,0.0,1550696400.0
2019-02-20 22:00:00+00:00,1.0942,0.0,1550700000.0
2019-02-20 23:00:00+00:00,1.0942,0.0,1550703600.0
2019-02-21 00:00:00+00:00,1.0942,0.0,1550707200.0
2019-02-21 01:00:00+00:00,1.0942,0.0,1550710800.0
2019-02-21 02:00:00+00:00,1.0942,0.0,1550714400.0
2019-02-21 03:00:00+00:00,1.0942,0.0,1550718000.0
2019-02-21 04:00:00+00:00,1.0942,0.0,1550721600.0
2019-02-21 05:00:00+00:00,1.0942,0.0,1550725200.0
2019-02-21 06:00:00+00:00,1.0942,0.0,1550728800.0
2019-02-21 07:00:00+00:00,1.0942,0.0,1550732400.0
2019-02-21 08:00:00+00:00,1.0942,0.0,1550736000.0
2019-02-21 09:00:00+00:00,1.0942,0.0,1550739600.0
2019-02-21 10:00:00+00:00,1.0942,0.0,1550743200.0
2019-02-21 11:00:00+00:00,1.0942,0.0,1550746800.0
2019-02-21 12:00:00+00:00,1.0942,0.0,1550750400.0
2019-02-21 13:00:00+00:00,1.0942,0.0,1550754000.0
2019-02-21 14:00:00+00:00,1.0942,0.0,1550757600.0
2019-02-21 15:00:00+00:00,1.0942,0.0,1550761200.0
2019-02-21 16:00:00+00:00,1.0942,0.0,1550764800.0
2019-02-21 17:00:00+00:00,1.0942,0.0,1550768400.0
2019-02-21 18:00:00+00:00,1.0942,0.0,1550772000.0
2019-02-21 19:00:00+00:00,1.0942,0.0,1550775600.0
2019-02-21 20:00:00+00:00,1.0942,0.0,1550779200.0
2019-02-21 21:00:00+00:00,1.0942,0.0,1550782800.0
2019-02-21 22:00:00+00:00,1.0942,0.0,1550786400.0
2019-02-21 23:00:00+00:00,1.0942,0.0,1550790000.0
2019-02-22 01:00:00+00:00,1.0942,0.0,1550797200.0
2019-02-22 02:00:00+00:00,1.0942,0.0,1550800800.0
2019-02-22 03:00:00+00:00,1.0942,0.0,1550804400.0
2019-02-22 04:00:00+00:00,1.0942,0.0,1550808000.0
2019-02-22 05:00:00+00:00,1.0942,0.0,1550811600.0
2019-02-22 06:00:00+00:00,1.0942,0.0,1550815200.0
2019-02-22 07:00:00+00:00,1.0942,0.0,1550818800.0
2019-02-22 08:00:00+00:00,1.0942,0.0,1550822400.0
2019-02-22 09:00:00+00:00,1.0942,0.0,1550826000.0
2019-02-22 10:00:00+00:00,1.0942,0.0,1550829600.0
2019-02-22 11:00:00+00:00,1.0942,0.0,1550833200.0
2019-02-22 12:00:00+00:00,1.0942,0.0,1550836800.0
2019-02-22 13:00:00+00:00,1.0942,0.0,1550840400.0
2019-02-22 14:00:00+00:00,1.0942,0.0,1550844000.0
2019-02-22 15:00:00+00:00,1.0942,0.0,1550847600.0
2019-02-22 16:00:00+00:00,1.0942,0.0,1550851200.0
2019-02-22 17:00:00+00:00,1.0942,0.0,1550854800.0
2019-02-22 18:00:00+00:00,1.0942,0.0,1550858400.0
2019-02-22 19:00:00+00:00,1.0942,0.0,1550862000.0
2019-02-22 20:00:00+00:00,1.0942,0.0,1550865600.0
2019-02-22 21:00:00+00:00,1.0942,0.0,1550869200.0
2019-02-22 22:00:00+00:00,1.0942,0.0,1550872800.0
2019-02-22 23:00:00+00:00,1.0942,0.0,1550876400.0
2019-02-23 01:00:00+00:00,1.0942,0.0,1550883600.0
2019-02-23 02:00:00+00:00,1.0942,0.0,1550887200.0
2019-02-23 03:00:00+00:00,1.0942,0.0,1550890800.0
2019-02-23 04:00:00+00:00,1.0942,0.0,1550894400.0
2019-02-23 05:00:00+00:00,1.0942,0.0,1550898000.0
2019-02-23 06:00:00+00:00,1.0942,0.0,1550901600.0
2019-02-23 07:00:00+00:00,1.0942,0.0,1550905200.0
2019-02-23 08:00:00+00:00,1.0942,0.0,1550908800.0
2019-02-23 09:00:00+00:00,1.0942,0.0,1550912400.0
2019-02-23 10:00:00+00:00,1.0942,0.0,1550916000.0
2019-02-23 11:00:00+00:00,1.0942,0.0,1550919600.0
2019-02-23 12:00:00+00:00,1.0942,0.0,1550923200.0
2019-02-23 13:00:00+00:00,1.0942,0.0,1550926800.0
2019-02-23 14:00:00+00:00,1.0942,0.0,1550930400.0
2019-02-23 15:00:00+00:00,1.0942,0.0,1550934000.0
2019-02-23 16:00:00+00:00,1.0942,0.0,1550937600.0
2019-02-23 17:00:00+00:00,1.0942,0.0,1550941200.0
2019-02-23 18:00:00+00:00,1.0942,0.0,1550944800.0
2019-02-23 19:00:00+00:00,1.0942,0.0,1550948400.0
2019-02-23 20:00:00+00:00,1.0942,0.0,1550952000.0
2019-02-23 21:00:00+00:00,1.0942,0.0,1550955600.0
2019-02-23 22:00:00+00:00,1.0942,0.0,1550959200.0
2019-02-23 23:00:00+00:00,1.0942,0.0,1550962800.0
2019-02-24 00:00:00+00:00,1.0942,0.0,1550966400.0
2019-02-24 01:00:00+00:00,1.0942,0.0,1550970000.0
2019-02-24 02:00:00+00:00,1.0942,0.0,1550973600.0
2019-02-24 03:00:00+00:00,1.0942,0.0,1550977200.0
2019-02-24 04:00:00+00:00,1.0942,0.0,1550980800.0
2019-02-24 05:00:00+00:00,1.0942,0.0,1550984400.0
2019-02-24 06:00:00+00:00,1.0942,0.0,1550988000.0
2019-02-24 07:00:00+00:00,1.0942,0.0,1550991600.0
2019-02-24 08:00:00+00:00,1.0942,0.0,1550995200.0
2019-02-24 09:00:00+00:00,1.0942,0.0,1550998800.0
2019-02-24 10:00:00+00:00,1.0942,0.0,1551002400.0
2019-02-24 11:00:00+00:00,1.0942,0.0,1551006000.0
2019-02-24 12:00:00+00:00,1.0942,0.0,1551009600.0
2019-02-24 13:00:00+00:00,1.0942,0.0,1551013200.0
2019-02-24 14:00:00+00:00,1.0942,0.0,1551016800.0
2019-02-24 15:00:00+00:00,1.0942,0.0,1551020400.0
2019-02-24 16:00:00+00:00,1.0942,0.0,1551024000.0
2019-02-24 17:00:00+00:00,1.0942,0.0,1551027600.0
2019-02-24 18:00:00+00:00,1.0942,0.0,1551031200.0
2019-02-24 19:00:00+00:00,1.0942,0.0,1551034800.0
2019-02-24 20:00:00+00:00,1.0942,0.0,1551038400.0
2019-02-24 21:00:00+00:00,1.0942,0.0,1551042000.0
2019-02-24 22:00:00+00:00,1.0942,0.0,1551045600.0
2019-02-24 23:00:00+00:00,1.0942,0.0,1551049200.0
2019-02-25 00:00:00+00:00,1.0942,0.0,1551052800.0
2019-02-25 01:00:00+00:00,1.0942,0.0,1551056400.0
2019-02-25 02:00:00+00:00,1.0942,0.0,1551060000.0
2019-02-25 03:00:00+00:00,1.0942,0.0,1551063600.0
2019-02-25 04:00:00+00:00,1.0942,0.0,1551067200.0
2019-02-25 05:00:00+00:00,1.0942,0.0,1551070800.0
2019-02-25 06:00:00+00:00,1.0942,0.0,1551074400.0
2019-02-25 07:00:00+00:00,1.0942,0.0,1551078000.0
2019-02-25 08:00:00+00:00,1.0942,0.0,1551081600.0
2019-02-25 09:00:00+00:00,1.0942,0.0,1551085200.0
2019-02-25 10:00:00+00:00,1.0942,0.0,1551088800.0
2019-02-25 11:00:00+00:00,1.0942,0.0,1551092400.0
2019-02-25 12:00:00+00:00,1.0942,0.0,1551096000.0
2019-02-25 13:00:00+00:00,1.0942,0.0,1551099600.0
2019-02-25 14:00:00+00:00,1.0942,0.0,1551103200.0
2019-02-25 15:00:00+00:00,1.0942,0.0,1551106800.0
2019-02-25 16:00:00+00:00,1.0942,0.0,1551110400.0
2019-02-25 17:00:00+00:00,1.0942,0.0,1551114000.0
2019-02-25 18:00:00+00:00,1.0942,0.0,1551117600.0
2019-02-25 19:00:00+00:00,1.0942,0.0,1551121200.0
2019-02-25 20:00:00+00:00,1.0942,0.0,1551124800.0
2019-02-25 21:00:00+00:00,1.0942,0.0,1551128400.0
2019-02-25 22:00:00+00:00,1.0942,0.0,1551132000.0
2019-02-25 23:00:00+00:00,1.0942,0.0,1551135600.0
2019-02-26 00:00:00+00:00,1.0942,0.0,1551139200.0
2019-02-26 01:00:00+00:00,1.0942,0.0,1551142800.0
2019-02-26 02:00:00+00:00,1.0942,0.0,1551146400.0
2019-02-26 03:00:00+00:00,1.0942,0.0,1551150000.0
2019-02-26 04:00:00+00:00,1.0942,0.0,1551153600.0
2019-02-26 05:00:00+00:00,1.0942,0.0,1551157200.0
2019-02-26 06:00:00+00:00,1.0942,0.0,1551160800.0
2019-02-26 07:00:00+00:00,1.0942,0.0,1551164400.0
2019-02-26 08:00:00+00:00,1.0942,0.0,1551168000.0
2019-02-26 09:00:00+00:00,1.0942,0.0,1551171600.0
2019-02-26 10:00:00+00:00,1.0942,0.0,1551175200.0
2019-02-26 11:00:00+00:00,1.0942,0.0,1551178800.0
2019-02-26 12:00:00+00:00,1.0942,0.0,1551182400.0
2019-02-26 13:00:00+00:00,1.0942,0.0,1551186000.0
2019-02-26 14:00:00+00:00,1.0942,0.0,1551189600.0
2019-02-26 15:00:00+00:00,1.0942,0.0,1551193200.0
2019-02-26 16:00:00+00:00,1.0942,0.0,1551196800.0
2019-02-26 17:00:00+00:00,1.0942,0.0,1551200400.0
2019-02-26 18:00:00+00:00,1.0942,0.0,1551204000.0
2019-02-26 19:00:00+00:00,1.0942,0.0,1551207600.0
2019-02-26 20:00:00+00:00,1.0942,0.0,1551211200.0
2019-02-26 21:00:00+00:00,1.0942,0.0,1551214800.0
2019-02-26 22:00:00+00:00,1.0942,0.0,1551218400.0
2019-02-26 23:00:00+00:00,1.0942,0.0,1551222000.0
2019-02-27 01:00:00+00:00,1.0942,0.0,1551229200.0
2019-02-27 02:00:00+00:00,1.0942,0.0,1551232800.0
2019-02-27 03:00:00+00:00,1.0942,0.0,1551236400.0
2019-02-27 04:00:00+00:00,1.0942,0.0,1551240000.0
2019-02-27 05:00:00+00:00,1.0942,0.0,1551243600.0
2019-02-27 06:00:00+00:00,1.0942,0.0,1551247200.0
2019-02-27 07:00:00+00:00,1.0942,0.0,1551250800.0
2019-02-27 08:00:00+00:00,1.0942,0.0,1551254400.0
2019-02-27 09:00:00+00:00,1.0942,0.0,1551258000.0
2019-02-27 10:00:00+00:00,1.0942,0.0,1551261600.0
2019-02-27 11:00:00+00:00,1.0942,0.0,1551265200.0
2019-02-27 12:00:00+00:00,1.0942,0.0,1551268800.0
2019-02-27 13:00:00+00:00,1.0942,0.0,1551272400.0
2019-02-27 14:00:00+00:00,1.0942,0.0,1551276000.0
2019-02-27 15:00:00+00:00,1.0942,0.0,1551279600.0
2019-02-27 16:00:00+00:00,1.0942,0.0,1551283200.0
2019-02-27 17:00:00+00:00,1.0942,0.0,1551286800.0
2019-02-27 18:00:00+00:00,1.0942,0.0,1551290400.0
2019-02-27 19:00:00+00:00,1.0942,0.0,1551294000.0
2019-02-27 20:00:00+00:00,1.0942,0.0,1551297600.0
2019-02-27 21:00:00+00:00,1.0942,0.0,1551301200.0
2019-02-27 22:00:00+00:00,1.0942,0.0,1551304800.0
2019-02-27 23:00:00+00:00,1.0942,0.0,1551308400.0
2019-02-28 00:00:00+00:00,1.0942,0.0,1551312000.0
2019-02-28 01:00:00+00:00,1.0942,0.0,1551315600.0
2019-02-28 02:00:00+00:00,1.0942,0.0,1551319200.0
2019-02-28 03:00:00+00:00,1.0942,0.0,1551322800.0
2019-02-28 04:00:00+00:00,1.0942,0.0,1551326400.0
2019-02-28 05:00:00+00:00,1.0942,0.0,1551330000.0
2019-02-28 06:00:00+00:00,1.0942,0.0,1551333600.0
2019-02-28 07:00:00+00:00,1.0942,0.0,1551337200.0
2019-02-28 08:00:00+00:00,1.0942,0.0,1551340800.0
2019-02-28 09:00:00+00:00,1.0942,0.0,1551344400.0
2019-02-28 10:00:00+00:00,1.0942,0.0,1551348000.0
2019-02-28 11:00:00+00:00,1.0942,0.0,1551351600.0
2019-02-28 12:00:00+00:00,1.0942,0.0,1551355200.0
2019-02-28 13:00:00+00:00,1.0942,0.0,1551358800.0
2019-02-28 14:00:00+00:00,1.0942,0.0,1551362400.0
2019-02-28 15:00:00+00:00,1.0942,0.0,1551366000.0
2019-02-28 16:00:00+00:00,1.0942,0.0,1551369600.0
2019-02-28 17:00:00+00:00,1.0942,0.0,1551373200.0
2019-02-28 18:00:00+00:00,1.0942,0.0,1551376800.0
2019-02-28 19:00:00+00:00,1.0942,0.0,1551380400.0
2019-02-28 20:00:00+00:00,1.0942,0.0,1551384000.0
2019-02-28 21:00:00+00:00,1.0942,0.0,1551387600.0
2019-02-28 22:00:00+00:00,1.0942,0.0,1551391200.0
2019-02-28 23:00:00+00:00,1.0942,0.0,1551394800.0
2019-03-01 00:00:00+00:00,1.0942,0.0,1551398400.0
2019-03-01 04:00:00+00:00,1.0942,0.0,1551412800.0
2019-03-01 05:00:00+00:00,1.0942,0.0,1551416400.0
2019-03-01 06:00:00+00:00,1.0942,0.0,1551420000.0
2019-03-01 07:00:00+00:00,1.0942,0.0,1551423600.0
2019-03-01 08:00:00+00:00,1.0942,0.0,1551427200.0
2019-03-01 09:00:00+00:00,1.0942,0.0,1551430800.0
2019-03-01 10:00:00+00:00,1.0942,0.0,1551434400.0
2019-03-01 11:00:00+00:00,1.0942,0.0,1551438000.0
2019-03-01 12:00:00+00:00,1.0942,0.0,1551441600.0
2019-03-01 13:00:00+00:00,1.0942,0.0,1551445200.0
2019-03-01 14:00:00+00:00,1.0942,0.0,1551448800.0
2019-03-01 15:00:00+00:00,1.0942,0.0,1551452400.0
2019-03-01 16:00:00+00:00,1.0942,0.0,1551456000.0
2019-03-01 17:00:00+00:00,1.0942,0.0,1551459600.0
2019-03-01 18:00:00+00:00,1.0942,0.0,1551463200.0
2019-03-01 19:00:00+00:00,1.0942,0.0,1551466800.0
2019-03-01 20:00:00+00:00,1.0942,0.0,1551470400.0
2019-03-01 21:00:00+00:00,1.0942,0.0,1551474000.0
2019-03-01 22:00:00+00:00,1.0942,0.0,1551477600.0
2019-03-01 23:00:00+00:00,1.0942,0.0,1551481200.0
2019-03-02 00:00:00+00:00,1.0942,0.0,1551484800.0
2019-03-02 01:00:00+00:00,1.0942,0.0,1551488400.0
